2.848135818530306642e+04,9.792459037991402147e+04,9.284210205078125000e+04,2.655926602189597179e+04,1.674877175998820894e+04,2.996576805869721647e+04,1.875041981374763418e+04,2.975400489898704109e+04,7.690375051382581296e+04,8.730888704462477108e+03,1.183806238623524041e+04
2.848135818530306642e+04,9.792459037991402147e+04,9.284210205078125000e+04,2.655926602189597179e+04,1.674877175998820894e+04,2.996576805869721647e+04,1.875041981374763418e+04,2.975400489898704109e+04,7.690375051382581296e+04,8.730888704462477108e+03,1.183806238623524041e+04
4.703819421915946805e+03,9.495345605145153240e+04,1.477856141437836923e+05,2.383381014212445007e+04,1.840900355943214527e+04,1.454010101858411690e+04,8.574751032214588122e+03,3.000000000000000000e+04,7.683007263827900169e+04,6.026301445385038096e+04,1.499007575652597188e+04
