4.561287588682866811e+01,4.595230627822903813e+01,3.029320068663047749e+01,9.651632683528820280e+02,2.159928421192569203e+01,1.833511539256795775e+00
4.561287588682866811e+01,4.598232370295134075e+01,3.031327472145433433e+01,9.653088151358318783e+02,2.160305174516587456e+01,1.833511539256795775e+00
4.562900655960473983e+01,4.598907936164973620e+01,3.018439276545802485e+01,9.175841310060129672e+02,2.133210651259454593e+01,1.873063518816919126e+00
4.535563541971803403e+01,4.598350581098843293e+01,3.038948258117159895e+01,9.329690046899277149e+02,2.131000375325195861e+01,1.961576030192966336e+00
4.519887152565575406e+01,4.559703221132578932e+01,3.002293671934618757e+01,9.345093819595190325e+02,2.119973884740949899e+01,1.924906546973544907e+00
4.562324629209106064e+01,4.535646258267239972e+01,3.005152844972482384e+01,9.421448054028052184e+02,2.139611819595408804e+01,1.943554035933125812e+00
4.535696996594783315e+01,4.595335071026863716e+01,3.004416566059076033e+01,9.597186789443659336e+02,2.132336932852399514e+01,1.952448146749539815e+00
4.562809538586775204e+01,4.578597182012604350e+01,3.024273113818076908e+01,9.536502690402492135e+02,2.130799948958758705e+01,1.451514952484614263e+00
4.561269874541707026e+01,4.595309223765661955e+01,3.031427392947531629e+01,9.998084515007203663e+02,2.134631118243753889e+01,1.906777363036369577e+00
4.543504236502430160e+01,4.529868809979485889e+01,3.030948851101355146e+01,8.971179044129477234e+02,2.134697469605638531e+01,1.939149516131450035e+00
4.562021269156509362e+01,4.598557325298879306e+01,3.006523730838373254e+01,9.554070662296016963e+02,2.176133531327480242e+01,1.663469964391979694e+00
4.562753472097818985e+01,4.595781644693465751e+01,3.004995125140734658e+01,9.487862402989416069e+02,2.131413031413439896e+01,1.819272433384670373e+00
4.562795213067654743e+01,4.596306805821894415e+01,3.005365443370794765e+01,9.926812455862733486e+02,2.134642953997409265e+01,1.848847645749876589e+00
4.562840770998508333e+01,4.518260943560102305e+01,3.000106911019784661e+01,9.296624690363115633e+02,2.131419209216419119e+01,1.630001188251158473e+00
4.562321994339295372e+01,4.515300320374896614e+01,3.000106911019784661e+01,9.296617021774100067e+02,2.131419209216419119e+01,1.959770807341987719e+00
4.563475207607356054e+01,4.535172345080688672e+01,3.014319771631097922e+01,9.203507801520804605e+02,2.121291028439411974e+01,1.573130921887387235e+00
4.562884281082521198e+01,4.570612965966186891e+01,3.024273113818076908e+01,9.527731682400325326e+02,2.133720236272235482e+01,1.985077383051045086e+00
4.561613464497494874e+01,4.535873254074743954e+01,3.025542470896568759e+01,9.405488814716954948e+02,2.125874615117540145e+01,1.703656043579772739e+00
4.562797497237097133e+01,4.598347146167518673e+01,3.006901183042301184e+01,9.103082598579622982e+02,2.116608462687607783e+01,1.936591375574085783e+00
4.562834586800039460e+01,4.598273814841806484e+01,3.027154067858353415e+01,9.561494219127716860e+02,2.133221378351081299e+01,1.881157074314218081e+00
4.535696996594783315e+01,4.595335071026863716e+01,3.004416566059076033e+01,9.635046933814516024e+02,2.158872711200157113e+01,1.952448146749539815e+00
4.562351939107174559e+01,4.592624653575823146e+01,3.025789950572707809e+01,9.116796178346571651e+02,2.143591250459970610e+01,1.906794197121475021e+00
4.562809538586775204e+01,4.578597182012604350e+01,3.024273113818076908e+01,9.501612909292510949e+02,2.187678263315901006e+01,1.475097183406617996e+00
4.561613009368870308e+01,4.535873254074743954e+01,3.026237804325944580e+01,9.179590256454819155e+02,2.133604100325167252e+01,1.614196193807425850e+00
4.561049656548277653e+01,4.519395257570996449e+01,3.006949616164758510e+01,9.438403431386785769e+02,2.131368199126884377e+01,1.820085758494146555e+00
4.535826390410385756e+01,4.597612087426804095e+01,3.014184946906035378e+01,8.930428123799182458e+02,2.132664620040729986e+01,1.613532563795265773e+00
4.562749659998091545e+01,4.594560604708056673e+01,3.004870896124570123e+01,9.157966040959387328e+02,2.125664703626310725e+01,1.619057414685509677e+00
4.574577197853329835e+01,4.595309223765661955e+01,3.000000000000000000e+01,1.007000000000000000e+03,2.134525367183166722e+01,1.906777363036369577e+00
4.501211597433396605e+01,4.598612810517668947e+01,3.030187478246434907e+01,9.481187571084850561e+02,2.132336238349952140e+01,1.850078647704333834e+00
4.562009177523648873e+01,4.534592029334930885e+01,3.024671129112614310e+01,9.001229406198850711e+02,2.109125378345537172e+01,1.642007212909307512e+00
4.561955338075644306e+01,4.596516412320183775e+01,3.025783562989969155e+01,9.454258071623182786e+02,2.188475894695079305e+01,1.978033186032131407e+00
4.595377211032112541e+01,4.598329639771964139e+01,3.030729338926939676e+01,9.136994201406253069e+02,2.179326596634183488e+01,1.614294793782643511e+00
4.528367493973450308e+01,4.534727803411973923e+01,3.053226342249794456e+01,9.824946228616105373e+02,2.140176104930755940e+01,1.943172706242488834e+00
4.595377211032112541e+01,4.598330000041984533e+01,3.030594884754821905e+01,9.136994201406253069e+02,2.179042527208977731e+01,1.614294793782643511e+00
4.535768563391780361e+01,4.595236878512631051e+01,3.004416566059076033e+01,9.635046933814516024e+02,2.133414912029522981e+01,1.952448146749539815e+00
4.562001254430268204e+01,4.534669237722864210e+01,3.024671129112614310e+01,8.990222675102307903e+02,2.133758253407209793e+01,1.661271817408439100e+00
4.562321994339295372e+01,4.515380969132675659e+01,3.000106911019784661e+01,9.237486401015312367e+02,2.131419209216419119e+01,1.959770807341987719e+00
4.562797497237097133e+01,4.598519657796000359e+01,3.006901183042301184e+01,9.103082598579622982e+02,2.116240785238096578e+01,1.936591375574085783e+00
4.562344831086493002e+01,4.596390588006220668e+01,3.004967589512325077e+01,9.581763512834877474e+02,2.165206272580765301e+01,1.833064508552450844e+00
4.562809538586775204e+01,4.578597182012604350e+01,3.024540106836026965e+01,9.794401334871010931e+02,2.145851892965750451e+01,1.465197004108991230e+00
4.561983208704518944e+01,4.596516412320183775e+01,3.025783562989969155e+01,9.462134426285842892e+02,2.188475894695079305e+01,1.978033186032131407e+00
4.561811478900472849e+01,4.511722458631458466e+01,3.025815385194343321e+01,1.001157846625798811e+03,2.180867325061718986e+01,1.973482256181387839e+00
4.559576367667573038e+01,4.531709427974110582e+01,3.026236168783697167e+01,9.082602834372627285e+02,2.141559576034956791e+01,1.956998363693617904e+00
4.562558250371264990e+01,4.598329639771964139e+01,3.020325573885724424e+01,9.670211498737394322e+02,2.179326596634183488e+01,1.830124596380483082e+00
4.562782534190532147e+01,4.513818802271492103e+01,3.026047407527741129e+01,9.708107924213043134e+02,2.130319797833411144e+01,1.684224295812819960e+00
4.561612633412853768e+01,4.597909006111898833e+01,3.026318595051025540e+01,9.194905429491644782e+02,2.158440046378013477e+01,1.952277354260418152e+00
4.562327159264614806e+01,4.524443068554348457e+01,3.006855501993500113e+01,9.157966040959387328e+02,2.125759729694628675e+01,1.619057414685509677e+00
4.524861929225532009e+01,4.515958921886523569e+01,3.026047407527741129e+01,9.227586422766152054e+02,2.181882389900671271e+01,1.572218587375401766e+00
4.562857070670246884e+01,4.596358187211281177e+01,3.006465499979472256e+01,9.554070662296016963e+02,2.173625496924704947e+01,1.607772873657392632e+00
4.562833006835579397e+01,4.513818802271492103e+01,3.026047407527741129e+01,9.741157727557073258e+02,2.130298923153242185e+01,1.661871130726043644e+00
4.561613009368870308e+01,4.529582085323226437e+01,3.031408990361632405e+01,9.256163667609323511e+02,2.149417251139337637e+01,1.666841460142744147e+00
4.562797632433861139e+01,4.598505943909493254e+01,3.005423674229695763e+01,9.926812455862733486e+02,2.134642953997409265e+01,1.851712858367928760e+00
4.562005712613610342e+01,4.595309104718814552e+01,3.005788963395708535e+01,9.367782643300248537e+02,2.134683891469061123e+01,1.937085295285362552e+00
4.562324629209106064e+01,4.535646258267239972e+01,3.005152844972482384e+01,9.421448054028052184e+02,2.139611819595408804e+01,1.943554035933125812e+00
4.595377211032112541e+01,4.598330000041984533e+01,3.032127053709039544e+01,9.071709233214648975e+02,2.179042527208977731e+01,1.614294793782643511e+00
4.563475207607356054e+01,4.535172345080688672e+01,3.014319771631097922e+01,9.203507801520804605e+02,2.121291028439411974e+01,1.573130921887387235e+00
4.536269961894679881e+01,4.531056872621641674e+01,3.026938596058317188e+01,9.611343327305606863e+02,2.141347619355702747e+01,1.994939424870038724e+00
4.535696996594783315e+01,4.595335071026863716e+01,3.002006069953704426e+01,9.597186789443659336e+02,2.132336932852399514e+01,1.952448146749539815e+00
4.535826390410385756e+01,4.597612087426804095e+01,3.047109902011927574e+01,8.974564350254413512e+02,2.132708662497230989e+01,1.620284196753981831e+00
4.562829118703395892e+01,4.597585687177392089e+01,3.027154067858353415e+01,9.561494219127716860e+02,2.125587063887171624e+01,1.897864371505578074e+00
4.562009177523648873e+01,4.534592029334930885e+01,3.024671129112614310e+01,9.001229406198850711e+02,2.109125378345537172e+01,1.667856445299854551e+00
4.561613464497494874e+01,4.535873254074743954e+01,3.025542470896568759e+01,9.405488814716954948e+02,2.125874615117540145e+01,1.703656043579772739e+00
4.562847398403593502e+01,4.534592029334930885e+01,3.024671129112614310e+01,9.051478054381744869e+02,2.103290836997846824e+01,1.609378733203056466e+00
4.563162125305538552e+01,4.597518780191573740e+01,3.000944938773118054e+01,9.036230250730069429e+02,2.145661994559828045e+01,1.991530544155866833e+00
4.528367493973450308e+01,4.534727803411973923e+01,3.039976781555786545e+01,9.824946228616105373e+02,2.152385063359615458e+01,1.943172706242488834e+00
4.562344831086493002e+01,4.596390588006220668e+01,3.004967589512325077e+01,9.581763512834877474e+02,2.130854012905534134e+01,1.833064508552450844e+00
4.562006126557976415e+01,4.598350581098843293e+01,3.007077887250988368e+01,1.005247869478044208e+03,2.135508833265770789e+01,1.964218828466020472e+00
4.561989750323317594e+01,4.598350581098843293e+01,3.003268115939262728e+01,1.001832417878326851e+03,2.135276247556919671e+01,1.965451953214486291e+00
4.561955338075644306e+01,4.597691957092163051e+01,3.030909078718703853e+01,9.454258071623182786e+02,2.188491586942995681e+01,1.978033186032131407e+00
4.562803998336492839e+01,4.538798008240522819e+01,3.005152844972482384e+01,9.394618564118559334e+02,2.140632269089402229e+01,1.943554035933125812e+00
4.562357790169732397e+01,4.541850153994845130e+01,3.052309856929723253e+01,9.467388787000168122e+02,2.125895244756105740e+01,1.832675642274077532e+00
4.561950781785220954e+01,4.534669237722864210e+01,3.024671129112614310e+01,8.957172871758276642e+02,2.133779128087378751e+01,1.683624982495215416e+00
4.535798649605285249e+01,4.597612087426804095e+01,3.007354762898363632e+01,9.260010823077805071e+02,2.132261068913345525e+01,1.613258030509140184e+00
4.562334208775160960e+01,4.595524199001733479e+01,3.031427392947531629e+01,9.955397095579841107e+02,2.134565609229208860e+01,1.906878880481892802e+00
