1.000000000000000000e+00,2.560000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.890000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.190000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.470000000000000000e+02,2.980000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.890000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.520000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.420000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.460000000000000000e+02,2.992000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.780000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.960000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.670000000000000000e+02,2.984000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.430000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.330000000000000000e+02,2.997000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.520000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.050000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.630000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.290000000000000000e+02,2.984000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.760000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.440000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.590000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.990000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.600000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.540000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.990000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.530000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.820000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.580000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.510000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.370000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.380000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.180000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.210000000000000000e+02,2.999000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.830000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.710000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.870000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.650000000000000000e+02,2.983000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.750000000000000000e+02,2.999000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.800000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.870000000000000000e+02,2.995000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.770000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.310000000000000000e+02,2.997000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.030000000000000000e+02,2.999000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.910000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.860000000000000000e+02,2.980000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.870000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.770000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.490000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.160000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.940000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.140000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.220000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.360000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.740000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.750000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.570000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.790000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.820000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.710000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.910000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.860000000000000000e+02,2.991000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.120000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.790000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.630000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.240000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.910000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.940000000000000000e+02,2.990000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.010000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.230000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.350000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.110000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.330000000000000000e+02,2.997000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.140000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.510000000000000000e+02,2.979000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.510000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.980000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.900000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.880000000000000000e+02,2.998000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.980000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.070000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.080000000000000000e+02,2.992000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.730000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.300000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.950000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.880000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.850000000000000000e+02,2.999000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.810000000000000000e+02,2.999000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.840000000000000000e+02,2.984000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.250000000000000000e+02,2.999000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.690000000000000000e+02,2.992000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.610000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.700000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.500000000000000000e+02,2.994000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.950000000000000000e+02,2.989000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.810000000000000000e+02,3.000000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.680000000000000000e+02,2.969000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.620000000000000000e+02,2.996000000000000000e+03,1.000000000000000000e+00
