8.740199999999997971e-02,5.072437446822062768e+00
8.740199999999997971e-02,5.072437446822062768e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.740199999999997971e-02,5.072437446822062768e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.740199999999997971e-02,5.072437446822062768e+00
8.740199999999997971e-02,5.072437446822062768e+00
8.740199999999997971e-02,5.072437446822062768e+00
8.740199999999997971e-02,5.072437446822062768e+00
8.721100000000003849e-02,5.067701800324071471e+00
8.668200000000003680e-02,5.038475207889995033e+00
8.771399999999995867e-02,5.073219893637587852e+00
8.686899999999997402e-02,5.056124692855101799e+00
