1023,2,0,2,1,4,13,100,0,9
1040,2,2,1,2,4,20,94,1,6
1042,2,0,2,2,4,15,97,1,10
1190,2,0,2,2,4,15,96,1,6
1039,2,2,0,2,4,14,96,0,9
1017,2,2,0,2,4,18,95,1,6
1177,2,0,2,2,4,13,99,1,9
1196,2,2,2,2,4,14,93,0,6
1214,2,2,0,2,4,14,91,0,8
1041,2,0,2,2,4,18,98,1,10
1040,2,2,0,2,4,14,96,1,6
1042,2,2,2,2,4,18,98,1,10
1004,2,0,2,2,4,15,93,1,8
1047,2,0,2,1,4,11,93,0,10
1009,2,0,0,2,4,14,91,1,9
1040,2,2,1,2,4,20,95,1,6
1039,2,2,0,2,4,20,97,1,9
1143,2,0,2,2,4,20,96,1,8
1139,2,0,0,2,4,19,97,0,9
1221,2,2,0,2,4,14,95,0,6
1019,2,0,2,2,4,13,95,0,8
1005,2,0,0,2,4,19,91,1,9
1011,2,0,0,2,4,19,97,1,10
1039,2,2,2,2,4,20,94,1,10
1039,2,0,2,2,4,13,99,1,9
1017,2,2,2,2,4,14,95,1,6
1143,2,0,0,2,4,20,96,1,6
1042,2,0,2,2,4,18,100,1,10
1195,2,0,0,2,4,14,91,1,9
1079,2,0,0,2,4,18,96,1,10
1017,2,2,2,2,4,15,100,1,10
1015,2,0,2,2,4,15,93,1,6
1011,2,2,0,2,4,20,91,0,8
1138,2,0,2,2,4,13,91,0,8
1039,2,2,0,2,4,14,100,0,10
1015,2,2,2,2,4,15,97,0,8
1122,2,2,2,2,4,14,95,0,10
1186,2,0,2,2,4,14,97,0,10
1143,2,0,2,2,4,20,96,1,8
1121,2,2,0,2,4,18,95,0,10
1011,2,2,2,2,4,20,91,1,6
1034,2,2,0,2,4,18,93,0,6
1087,2,2,2,2,4,20,95,0,6
1078,2,2,0,2,4,13,95,1,6
1024,2,0,2,1,4,14,97,0,10
1221,2,2,0,2,4,14,95,1,10
1221,2,2,0,2,4,14,95,0,6
1023,2,0,2,2,4,13,97,0,8
1138,2,0,2,2,4,13,91,0,8
1038,2,2,0,2,4,20,95,1,10
1004,2,0,2,2,4,15,93,1,8
1193,2,2,2,2,4,14,95,0,10
1187,2,0,0,2,4,20,95,0,10
1053,2,0,2,1,4,11,97,0,10
1222,2,2,2,2,4,18,93,0,6
1011,2,2,0,2,4,20,91,0,8
1015,2,2,2,2,4,16,93,1,6
1023,2,0,2,1,4,13,97,0,9
1010,2,2,2,2,4,14,95,1,6
1078,2,2,2,2,4,18,95,1,6
1060,2,0,2,2,4,20,97,1,6
1143,2,0,2,2,4,20,96,1,8
1139,2,0,0,2,4,14,97,0,9
1104,2,0,2,2,4,15,96,1,6
1040,2,2,0,2,4,13,95,1,9
1060,2,0,2,2,4,20,97,1,6
1018,2,2,2,2,4,15,93,0,8
1222,2,2,0,2,4,15,93,0,8
1228,2,2,0,2,4,18,95,0,10
1015,2,0,2,2,4,15,92,1,6
1218,2,2,0,2,4,14,95,0,6
1139,2,0,0,2,4,14,97,0,9
1184,2,0,0,2,4,19,96,1,6
1021,2,2,0,2,4,19,96,1,6
1063,2,2,0,2,4,23,95,1,6
1040,2,2,2,2,4,14,97,0,10
1183,2,2,0,2,4,19,98,1,6
1190,2,2,2,2,4,15,100,1,6
1041,2,0,2,2,4,13,98,0,10
1139,2,2,2,2,4,13,94,1,10
1031,2,2,0,2,4,14,95,1,6
1002,2,2,0,2,4,20,91,0,8
1196,2,2,2,2,4,14,93,0,6
1039,2,2,2,2,4,20,94,1,10
1143,2,0,2,2,4,20,96,1,8
1212,2,0,2,2,4,11,97,0,10
1196,2,2,2,2,4,20,93,1,6
1144,2,2,0,2,4,23,95,1,6
1185,2,0,0,2,4,19,97,1,6
1008,2,2,2,2,4,18,98,1,10
1164,2,0,2,2,4,11,97,0,10
1031,2,2,0,2,4,14,95,1,6
1187,2,2,0,2,4,20,95,0,6
1138,2,2,0,2,4,13,95,1,10
1015,2,2,2,2,4,15,93,0,8
1038,2,2,0,2,4,20,97,0,10
1040,2,2,0,2,4,14,98,1,6
1219,2,2,2,2,4,14,100,1,10
1017,2,2,2,2,4,15,100,1,10
1015,2,0,2,2,4,15,93,1,10
