1000,2,2,0,2,4,5,100,2,7
1000,2,0,2,2,4,5,100,0,3
1000,2,0,0,2,4,5,100,0,3
1000,2,0,0,2,4,5,100,0,3
1000,2,2,0,2,4,5,100,1,2
1000,2,0,0,2,4,5,100,1,6
1000,2,2,0,2,4,5,100,2,2
1000,2,0,2,2,4,5,100,0,7
1000,2,1,0,2,4,5,100,1,6
1000,2,1,0,2,4,5,100,0,6
1000,2,0,0,2,4,5,100,2,3
1000,2,0,0,2,4,5,100,2,7
1000,2,0,0,2,4,5,100,0,7
1000,2,2,2,2,4,5,100,0,6
1000,2,0,0,2,4,5,100,2,6
1000,2,0,0,2,4,5,100,0,2
1000,2,0,0,2,4,5,100,2,3
1000,2,0,2,2,4,5,100,0,6
1000,2,0,0,2,4,5,100,0,6
1000,2,0,0,2,4,5,100,2,6
1000,2,2,2,2,4,5,100,0,3
1000,2,0,2,2,4,5,100,2,6
1000,2,0,2,2,4,5,100,1,6
1000,2,2,0,2,4,5,100,2,2
1000,2,0,2,2,4,5,100,2,7
1000,2,2,0,2,4,5,100,2,2
1000,2,0,0,2,4,5,100,1,6
1000,2,1,0,2,4,5,100,2,6
1000,2,0,2,2,4,5,100,0,2
1000,2,0,0,2,4,5,100,2,2
1000,1,2,0,2,4,5,100,2,3
1000,2,2,0,2,4,5,100,2,2
1000,2,0,0,2,4,5,100,1,2
1000,2,0,2,2,4,5,100,2,7
1000,2,0,0,2,4,5,100,0,3
1000,2,1,0,2,4,5,100,2,7
1000,2,0,2,2,4,5,100,1,6
1000,2,2,0,2,4,5,100,0,7
1000,2,0,0,2,4,5,100,0,7
1000,2,2,0,2,4,5,100,0,6
1000,2,0,0,2,4,5,100,0,6
1000,2,2,2,2,4,5,100,0,6
1000,2,2,2,2,4,5,100,0,2
1000,2,1,0,2,4,5,100,2,7
1000,2,1,0,2,4,5,100,0,7
1000,1,2,0,2,4,5,100,2,3
1000,2,0,2,2,4,5,100,2,2
1000,1,2,0,2,4,5,100,2,2
1000,2,0,0,2,4,5,100,1,2
1000,2,2,2,2,4,5,100,0,2
1000,2,0,2,2,4,5,100,0,7
1000,2,0,0,2,4,5,100,0,7
1000,1,2,0,2,4,5,100,2,3
1000,2,0,2,2,4,5,100,0,2
1000,1,2,0,2,4,5,100,2,7
1000,2,0,2,2,4,5,100,2,6
1000,2,1,0,2,4,5,100,0,6
1000,2,0,2,2,4,5,100,0,3
1000,2,1,0,2,4,5,100,1,6
1000,2,2,2,2,4,5,100,0,3
1000,2,1,0,2,4,5,100,2,6
1000,2,2,0,2,4,5,100,2,6
1000,1,2,0,2,4,5,100,2,2
1000,2,2,2,2,4,5,100,2,2
1000,2,2,2,2,4,5,100,1,2
1000,2,1,0,2,4,5,100,0,7
1000,2,2,0,2,4,5,100,0,7
1000,2,0,0,2,4,5,100,2,7
1000,2,0,2,2,4,5,100,2,6
1000,2,0,0,2,4,5,100,0,3
1000,1,2,0,2,4,5,100,2,6
1000,2,2,2,2,4,5,100,1,2
1000,2,0,0,2,4,5,100,1,6
1000,2,0,0,2,4,5,100,0,6
1000,2,2,0,2,4,5,100,2,6
1000,2,2,2,2,4,5,100,0,6
1000,2,2,2,2,4,5,100,0,7
1000,2,0,0,2,4,5,100,0,7
1000,2,0,2,2,4,5,100,0,7
1000,2,0,0,2,4,5,100,1,6
1000,2,2,0,2,4,5,100,2,7
1000,2,2,2,2,4,5,100,2,2
1000,2,2,0,2,4,5,100,1,6
1000,1,2,0,2,4,5,100,2,7
1000,2,0,0,2,4,5,100,2,2
1000,2,2,0,2,4,5,100,1,2
1000,2,2,0,2,4,5,100,0,6
1000,1,2,0,2,4,5,100,2,6
1000,2,0,0,2,4,5,100,0,2
1000,2,0,0,2,4,5,100,0,2
1000,2,0,0,2,4,5,100,2,7
1000,2,2,0,2,4,5,100,1,6
1000,1,2,0,2,4,5,100,2,3
1000,2,2,2,2,4,5,100,0,7
1000,2,0,2,2,4,5,100,0,6
1000,2,2,0,2,4,5,100,0,2
1000,2,0,0,2,4,5,100,0,3
1000,2,0,2,2,4,5,100,0,3
1000,2,2,0,2,4,5,100,0,2
1000,2,0,2,2,4,5,100,2,2
