3.482188105467648315e+10,1.385916367699987793e+11
3.559173727197120190e+09,2.698284016629249573e+10
4.187405977407474995e+09,3.048515531928064346e+10
2.359865543488529587e+10,1.013036675615157623e+11
3.046378731451823711e+09,2.315018968377026749e+10
2.097538960072269821e+10,9.246862624380085754e+10
3.191882907788087845e+10,1.289874172079312744e+11
3.108853354809143066e+10,1.261941874828240051e+11
2.320169923051982117e+10,1.000441064374022369e+11
2.471706833896064758e+10,1.050715071834662933e+11
2.684262234463634014e+09,2.039837635657313538e+10
2.824505553723125076e+10,1.167734486707560883e+11
2.518935234116329193e+10,1.064424095049066620e+11
3.528386055416680908e+10,1.399837906001322937e+11
7.100684155800848961e+09,4.657021442272248077e+10
2.666825258317693710e+10,1.115165018338581085e+11
2.019822183827961731e+10,9.007099657378904724e+10
1.041974631003267670e+10,5.753750361781539154e+10
0.000000000000000000e+00,0.000000000000000000e+00
1.803960597984909058e+10,8.287258715985972595e+10
1.346717739513417816e+10,6.765596058473873138e+10
1.239715408781161499e+10,6.415902148649936676e+10
1.172452900055735207e+10,6.193390595986109161e+10
1.840010868007591248e+10,8.402875651918261719e+10
1.694069744798978043e+10,7.925431243123484802e+10
3.850451679069773674e+09,2.923686827653357315e+10
2.904731901244931793e+10,1.194174199977264709e+11
1.772443697535628080e+09,1.346924050451138687e+10
9.742736941857456207e+09,5.535331829965759277e+10
1.982862639825207520e+10,8.880313162564636230e+10
1.007071873634909153e+09,7.280657189892866135e+09
1.553531271358227158e+10,7.455052400077026367e+10
1.406465980764643908e+09,1.068808480781188583e+10
2.707499563439017105e+10,1.127679866414998627e+11
1.622389859124029350e+10,7.687411128264834595e+10
2.434319326732963562e+10,1.037864810656948700e+11
2.628876210202751541e+10,1.101573771753516388e+11
2.867427924325623322e+10,1.180770930926442719e+11
2.548433234760826111e+10,1.076192248491359406e+11
5.520222693831723213e+09,4.133236515680448151e+10
4.421586013622076035e+09,3.353652563232677460e+10
3.353851412055337524e+10,1.343677418005746002e+11
3.272356871916886139e+10,1.316075313711029053e+11
1.010240402308898354e+10,5.642432827921595001e+10
1.661487645635576057e+10,7.802104996035342407e+10
2.744926566304044724e+10,1.141251185801286774e+11
3.147050555416259384e+10,1.274979106430290985e+11
1.912434503728359222e+10,8.650516412783242798e+10
1.313163584355223465e+10,6.640009413384137726e+10
3.442538987450288391e+10,1.371939126610905304e+11
4.052061673068298101e+08,3.079262449326552868e+09
4.700517590557862282e+09,3.460258598391208649e+10
1.965472677459584951e+09,1.491735854190941048e+10
6.795357582670675278e+09,4.556645973290367889e+10
1.108032372362441444e+10,5.966163908504557800e+10
1.277776028004943848e+10,6.536852401149005127e+10
1.872490179495349884e+10,8.517880371805575562e+10
2.395984645508078384e+10,1.025240027840355377e+11
1.485799352425466537e+10,7.215396654564169312e+10
1.768536017891351318e+10,8.166272460506086731e+10
2.783483762188836288e+10,1.154269097389191284e+11
2.131542118223031235e+10,9.377527255020787048e+10
1.447703190525497437e+10,7.104442081893649292e+10
2.288298835602579117e+10,9.885278872081002808e+10
1.140536119278608894e+10,6.081033583275717926e+10
1.072157341091845703e+10,5.857976711288545990e+10
1.207869726721102524e+10,6.304950291044935608e+10
3.396793233775894928e+10,1.357882248361368408e+11
9.077542934810878754e+09,5.314452826916194916e+10
3.261305522226012230e+09,2.478347182402970505e+10
5.860662030640132904e+09,4.246280175059758759e+10
1.587848433671314240e+10,7.572706922709877014e+10
3.069855548484829330e+10,1.248998383815012360e+11
3.315235779229627228e+10,1.330210711019078979e+11
7.429352561474867821e+09,4.766626452550328827e+10
9.354699182235792160e+09,5.406483191921816254e+10
1.520516468043173218e+10,7.349143623553027344e+10
1.409341631896056366e+10,6.979759700573548889e+10
3.230905956957403946e+10,1.302238415338931732e+11
2.947124226151820374e+10,1.207292370809078979e+11
8.427085332351112366e+09,5.092020300913726044e+10
1.735213016174317932e+10,8.061938327362600708e+10
2.589824787169382477e+10,1.089596839758167877e+11
2.209222919692430878e+10,9.627399018820936584e+10
2.056726555870185852e+10,9.126573852531100464e+10
4.979751882745059967e+09,3.784237313418997955e+10
7.083843524170686007e+08,5.383188885268530846e+09
5.225397233592431068e+09,3.970909325284796906e+10
2.360211073899546146e+09,1.793583098857506180e+10
8.131996256275106430e+09,4.987075513932426453e+10
8.759393446538812637e+09,5.204290280823181915e+10
1.380361019498785782e+10,6.867358189720941925e+10
1.948637350755936813e+10,8.767449113565992737e+10
6.164747708948096275e+09,4.347250524354795837e+10
7.763220500253803253e+09,4.877689300234947968e+10
2.244172758482921219e+10,9.746018178042877197e+10
2.984354190083007431e+10,1.220985021487102203e+11
6.464922458939007759e+09,4.444002839912602997e+10
3.025110411935953140e+10,1.234411256315427399e+11
2.177068156494312286e+10,9.526946997949702454e+10
