6.559687132643890381e+08,2.735526601091777682e+08
3.341885460626911372e+05,1.806372411406744123e+08
6.953695806022511795e+06,1.975074398028349280e+08
4.061317854113401175e+08,2.733026046726019979e+08
0.000000000000000000e+00,1.552661950621748269e+08
3.483581309465960264e+08,2.718204488240334988e+08
5.911320489952253103e+08,2.739747062558229566e+08
5.728294943653599024e+08,2.735433257743048668e+08
3.969866939122685194e+08,2.739999354465662837e+08
4.307576232268034816e+08,2.739473209949691296e+08
0.000000000000000000e+00,1.368100359260438383e+08
5.093941862261724472e+08,2.737946043221582770e+08
4.423026710602846146e+08,2.715967890665206313e+08
6.669955693715304136e+08,2.718628518231866956e+08
3.846256715426584333e+07,2.738795818914919496e+08
4.743881025956931710e+08,2.735428285502365232e+08
3.300978978792022467e+08,2.740000000000000000e+08
1.126592205399526954e+08,2.732395294118608236e+08
0.000000000000000000e+00,0.000000000000000000e+00
2.821842365184265971e+08,2.736345908448177576e+08
1.805300188036380708e+08,2.732322922945425510e+08
1.564081428167101443e+08,2.739005190645734072e+08
1.413850164980623424e+08,2.740000000000000000e+08
2.904256102385003567e+08,2.731475387835159898e+08
2.575513912222324014e+08,2.740000000000000000e+08
1.232095338730873918e+05,1.959657795776867867e+08
5.273648532876942158e+08,2.735568100102701783e+08
0.000000000000000000e+00,9.033695844742715359e+07
9.724964191362959146e+07,2.739999778023837805e+08
3.220782414023479223e+08,2.735162027669772506e+08
1.937962028675183887e+06,4.689273676336282492e+07
2.264463524913534522e+08,2.735571619336650968e+08
0.000000000000000000e+00,7.168400273515686393e+07
4.839623348451969028e+08,2.723621899133536220e+08
2.415882461158345938e+08,2.739993547067566514e+08
4.226580148785650134e+08,2.734283772454785109e+08
4.664520623417904973e+08,2.723633446022179127e+08
5.195861204588044882e+08,2.723460934422302842e+08
4.478449315143262744e+08,2.739473209949691296e+08
3.212375297146118712e+06,2.740000000000000000e+08
3.341885460626911372e+05,2.245922073783288598e+08
6.271920979247123003e+08,2.740000000000000000e+08
6.093248318312857151e+08,2.733547883639048338e+08
1.059012120406740308e+08,2.725315731988695860e+08
2.510830645528751314e+08,2.721969485950352550e+08
4.917022598364495039e+08,2.737244241349031925e+08
5.811520482082740068e+08,2.739647233747513890e+08
3.061821873094060421e+08,2.740000000000000000e+08
1.737948618645373583e+08,2.715444683423129320e+08
6.475611428929709196e+08,2.725858233115263581e+08
0.000000000000000000e+00,2.065233031070793420e+07
5.818148573101872578e+06,2.262582161747994423e+08
9.762975107258307980e+04,9.995172331337685883e+07
3.161029618137814477e+07,2.739997623894044161e+08
1.277314125846663713e+08,2.724137187704347968e+08
1.651670851429386139e+08,2.732535990387518406e+08
2.972864099131842256e+08,2.740000000000000000e+08
4.140664061821405292e+08,2.735526601091777682e+08
2.121299001121501923e+08,2.718001236681429148e+08
2.744698141075373888e+08,2.732345762684578300e+08
5.001772603655806184e+08,2.739804172931661606e+08
3.550065790554660559e+08,2.739355574315083027e+08
2.028366319054797590e+08,2.736517706360126138e+08
3.905812780845950842e+08,2.724152928128564954e+08
1.346089063240520656e+08,2.732404285703622103e+08
1.191726397125197351e+08,2.737164757327215075e+08
1.495870174299283326e+08,2.732802053095040321e+08
6.367835896921459436e+08,2.739355574315083027e+08
8.243546793535849452e+07,2.740000000000000000e+08
0.000000000000000000e+00,1.662204683033514917e+08
1.079410966195567325e+07,2.740000000000000000e+08
2.338961664566248059e+08,2.739983286949431300e+08
5.641414816031829119e+08,2.735502580447129011e+08
6.189275781136783361e+08,2.732325231734303236e+08
4.575769894342995435e+07,2.739355574315083027e+08
8.860785995451487601e+07,2.740000000000000000e+08
2.189003100974532366e+08,2.740000000000000000e+08
1.941529119389868677e+08,2.739731578513249755e+08
6.001315402224282026e+08,2.732677993744410276e+08
5.373045977676318884e+08,2.724153021713883877e+08
6.828503015961804986e+07,2.732320926380832791e+08
2.667199094435311556e+08,2.739868864895742536e+08
4.572397556991528869e+08,2.735428330051850677e+08
3.727264276802489161e+08,2.729743784110279679e+08
3.384763315248067379e+08,2.736345908448177576e+08
0.000000000000000000e+00,2.538053194781353474e+08
0.000000000000000000e+00,3.610455322111690789e+07
0.000000000000000000e+00,2.663252397910662293e+08
0.000000000000000000e+00,1.202939704129783064e+08
6.207551763744451106e+07,2.724030547255619764e+08
7.558541555909124017e+07,2.734615516322691441e+08
1.885404754982322454e+08,2.720469282389202118e+08
3.144154260335518122e+08,2.736093300741606951e+08
1.756633582352629304e+07,2.739997623894044161e+08
5.318261119049379975e+07,2.739595283289527893e+08
3.803762787979996800e+08,2.732802053095040321e+08
5.449034349343409538e+08,2.740000000000000000e+08
2.440341648086220026e+07,2.736517706360126138e+08
5.540356982789797783e+08,2.738725889882418513e+08
3.652365413694784045e+08,2.737270399819436073e+08
