1000,2,1,1,2,1,14,100,1,2
1000,2,1,1,1,3,25,93,1,6
1000,2,1,1,2,1,25,95,2,6
1000,2,1,1,2,1,16,100,1,2
1000,2,1,1,2,1,13,100,1,2
1000,2,1,1,2,1,25,100,2,2
1000,2,1,1,1,2,25,73,2,7
1000,2,1,1,2,1,25,100,1,2
1000,2,1,1,1,2,25,69,2,7
1000,2,1,1,1,3,25,96,2,7
1000,2,1,1,2,1,15,100,1,2
1000,2,1,1,2,1,18,100,1,2
1000,2,1,1,1,1,24,100,2,4
1002,2,1,1,1,1,25,100,2,5
1000,2,1,1,1,1,5,100,1,2
1000,2,1,1,1,2,25,100,2,4
1000,2,1,1,1,2,25,89,2,7
1000,2,1,1,1,3,25,70,2,7
1000,2,1,1,1,2,25,95,2,4
1000,2,1,1,1,3,25,79,2,6
1000,2,1,1,1,3,25,66,2,6
1000,2,1,1,1,2,25,64,2,7
1000,2,1,1,1,1,25,84,2,6
1000,2,1,1,2,1,11,100,1,2
1000,2,1,1,1,2,25,77,1,6
1000,2,1,1,2,1,24,100,2,3
1000,2,1,1,2,1,24,100,2,3
1000,2,1,1,1,2,25,59,1,7
1000,2,1,1,2,1,16,100,1,2
1000,2,1,1,1,1,23,100,1,2
1000,2,1,1,2,1,24,100,1,2
1000,2,1,1,2,1,8,100,1,2
1000,2,1,1,1,3,25,58,1,8
1000,2,1,1,1,1,25,95,2,5
1000,2,1,1,1,1,22,100,1,2
1000,2,1,1,1,2,25,82,2,6
1000,2,1,1,2,1,25,100,2,3
1000,2,1,1,2,1,9,100,1,2
1000,2,1,1,1,2,25,90,2,6
1000,2,1,1,1,3,25,75,1,6
1000,2,1,1,1,1,25,77,2,6
1000,2,1,1,1,2,25,66,2,6
1000,2,1,1,1,1,20,100,1,2
1000,2,1,1,2,1,6,100,0,2
1000,2,1,1,2,1,25,99,2,2
1000,2,1,1,1,2,25,95,1,6
1000,2,1,1,1,3,25,84,1,6
1000,2,1,1,1,3,25,58,1,8
1000,2,1,1,2,1,24,100,2,2
1000,2,1,1,2,1,22,100,2,2
1000,2,1,1,2,1,6,100,0,2
1000,2,1,1,2,1,25,100,2,4
1015,2,1,1,1,3,25,88,2,5
1000,2,1,1,1,3,25,68,1,8
1000,2,1,1,1,2,25,96,2,6
1000,2,1,1,1,3,25,84,1,6
1000,2,1,1,1,2,24,100,2,4
1000,2,1,1,1,2,25,100,1,6
1000,2,1,1,1,3,25,59,1,7
1000,2,1,1,1,1,25,69,2,6
1000,2,1,1,2,1,19,100,1,2
1000,2,1,1,1,1,15,100,2,2
1000,2,1,1,2,1,25,99,2,7
1000,2,1,1,1,1,25,93,2,6
1000,2,1,1,2,1,6,100,1,2
1000,2,1,1,2,1,6,100,2,2
1000,2,1,1,1,1,21,100,1,2
1000,2,1,1,1,3,25,73,1,7
1000,2,1,1,1,1,25,100,2,6
1000,2,1,1,1,2,25,85,1,6
1000,2,1,1,1,1,25,78,2,6
1000,2,1,1,1,1,25,88,2,6
1000,2,1,1,1,1,8,100,1,2
1000,2,1,1,1,1,17,100,1,2
1000,2,1,1,2,1,23,100,2,2
1000,2,1,1,2,1,14,100,1,2
1000,2,1,1,2,1,12,100,1,2
1000,2,1,1,1,1,18,100,1,2
1000,2,1,1,2,1,23,100,2,2
1000,2,1,1,1,2,25,95,2,5
1000,2,1,1,2,1,5,100,1,2
1000,2,1,1,1,3,25,72,1,6
1000,1,1,1,1,3,25,76,1,7
1000,2,1,1,1,1,25,94,2,6
1000,2,1,1,1,1,6,100,0,2
1000,2,1,1,2,1,24,100,2,2
1000,2,1,1,1,1,11,100,1,2
1000,2,1,1,2,1,13,100,1,2
1000,2,1,1,1,1,25,99,2,4
1000,2,1,1,1,2,25,72,2,6
1000,2,1,1,2,1,20,100,1,2
1000,2,1,1,1,3,25,78,1,6
1000,2,1,1,1,2,25,85,2,6
1000,2,1,1,2,1,22,100,1,2
1000,2,1,1,1,1,6,100,0,2
1000,2,1,1,2,1,12,100,1,2
1000,2,1,1,1,1,25,88,2,6
1000,2,1,1,1,2,25,90,2,6
1000,2,1,1,2,1,11,100,1,2
1000,2,1,1,1,3,25,87,1,6
