5.503793722869528837e-01,5.447520911184676606e+02,5.447520911184676606e+02,1.079821078164000303e+00
5.643345449907208877e-01,5.258792113896327010e+02,5.258792113896327010e+02,9.184803775782294233e-01
6.430187010055974373e-01,5.076484650706922253e+02,5.076484650706922253e+02,9.405022799596393090e-01
4.153413595462945862e-01,6.375684411883872826e+02,6.375684411883872826e+02,9.985038201409961456e-01
3.428499653263572533e-01,6.262035816480624817e+02,6.262035816480624817e+02,8.623078811023745516e-01
4.105047748081080972e-01,5.724942817045310903e+02,5.724942817045310903e+02,9.276599128302909225e-01
4.777909258914094237e-01,6.285347218821373190e+02,6.285347218821373190e+02,1.008730337968513302e+00
4.880659222620333804e-01,6.080723928790878290e+02,6.080723928790878290e+02,8.322202622914157688e-01
4.727925243978506331e-01,6.424925416950451336e+02,6.424925416950451336e+02,9.478749965351183082e-01
5.267794903970282050e-01,5.477372379905156095e+02,5.477372379905156095e+02,8.156591765674775507e-01
5.424498606286849434e-01,5.572290049604077922e+02,5.572290049604077922e+02,8.134748848762398676e-01
4.852889979600071291e-01,5.806317655940181339e+02,5.806317655940181339e+02,8.015217078367740111e-01
6.245633062790793000e-01,5.055781359547978582e+02,5.055781359547978582e+02,1.102053272955214824e+00
6.477919198444217486e-01,5.012360214364483681e+02,5.012360214364483681e+02,1.097561168346000038e+00
5.674677586948726482e-01,5.810296809876871293e+02,5.810296809876871293e+02,1.065563025117382212e+00
5.018733551682161842e-01,6.312660058352246324e+02,6.312660058352246324e+02,8.410047797329412989e-01
6.198559731891196689e-01,5.136913313641877039e+02,5.136913313641877039e+02,1.128894473176258906e+00
3.986536485768514826e-01,6.622451451185683027e+02,6.622451451185683027e+02,9.462615152696964849e-01
4.616974573781426061e-01,6.004214393460308656e+02,6.004214393460308656e+02,9.239204715994620010e-01
5.802002845840014134e-01,5.682222307459946933e+02,5.682222307459946933e+02,1.178729318078809651e+00
5.163880168447247954e-01,6.102757639964199825e+02,6.102757639964199825e+02,1.044919528964622479e+00
6.164137975749883758e-01,5.145775988868634840e+02,5.145775988868634840e+02,8.659794965004811163e-01
4.304205259602299494e-01,6.165392377398369490e+02,6.165392377398369490e+02,9.371700989024124295e-01
5.528853233313645310e-01,5.734097769306526970e+02,5.734097769306526970e+02,1.092937563867546480e+00
5.091913485769063996e-01,5.925891604309069862e+02,5.925891604309069862e+02,1.050057090253622816e+00
4.557973512029602770e-01,6.173695706130553162e+02,6.173695706130553162e+02,1.015590056600022661e+00
5.186037236553225904e-01,5.931160326496905100e+02,5.931160326496905100e+02,1.067247376166526651e+00
4.938731586069851076e-01,6.193733633680431012e+02,6.193733633680431012e+02,8.507686282593660554e-01
5.122679195939168206e-01,5.864223808183177198e+02,5.864223808183177198e+02,1.043607042156539766e+00
3.444240504139144399e-01,6.178811298470628799e+02,6.178811298470628799e+02,8.564486959289348000e-01
5.038250680842708551e-01,5.585011361188894625e+02,5.585011361188894625e+02,8.047061771332789659e-01
