4.550000000000000000e+02,2.500000000000000000e+03,2.000000000000000000e+01
9.630000000000000000e+02,2.495000000000000000e+03,1.900000000000000000e+01
1.729000000000000000e+03,2.489000000000000000e+03,1.700000000000000000e+01
1.288000000000000000e+03,2.497000000000000000e+03,2.100000000000000000e+01
1.697000000000000000e+03,2.493000000000000000e+03,1.700000000000000000e+01
2.393000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
1.183000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
1.163000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
1.923000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
1.999000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
6.720000000000000000e+02,2.499000000000000000e+03,2.000000000000000000e+01
5.320000000000000000e+02,2.498000000000000000e+03,1.900000000000000000e+01
7.560000000000000000e+02,2.500000000000000000e+03,1.800000000000000000e+01
9.270000000000000000e+02,2.498000000000000000e+03,1.900000000000000000e+01
8.180000000000000000e+02,2.500000000000000000e+03,1.700000000000000000e+01
2.160000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
8.380000000000000000e+02,2.498000000000000000e+03,1.700000000000000000e+01
1.301000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
1.433000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
7.300000000000000000e+02,2.492000000000000000e+03,2.100000000000000000e+01
1.380000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
6.570000000000000000e+02,2.500000000000000000e+03,1.900000000000000000e+01
2.546000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
5.950000000000000000e+02,2.499000000000000000e+03,2.100000000000000000e+01
1.124000000000000000e+03,2.500000000000000000e+03,2.000000000000000000e+01
7.090000000000000000e+02,2.491000000000000000e+03,2.000000000000000000e+01
1.070000000000000000e+03,2.493000000000000000e+03,1.800000000000000000e+01
1.509000000000000000e+03,2.496000000000000000e+03,1.700000000000000000e+01
2.219000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
2.322000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
1.553000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
2.431000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
1.768000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
1.556000000000000000e+03,2.486000000000000000e+03,1.700000000000000000e+01
1.588000000000000000e+03,2.491000000000000000e+03,1.700000000000000000e+01
1.400000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
2.364000000000000000e+03,2.495000000000000000e+03,1.700000000000000000e+01
4.950000000000000000e+02,2.498000000000000000e+03,2.000000000000000000e+01
1.713000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
5.990000000000000000e+02,2.498000000000000000e+03,1.700000000000000000e+01
1.961000000000000000e+03,2.498000000000000000e+03,1.800000000000000000e+01
1.203000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
5.510000000000000000e+02,2.498000000000000000e+03,2.000000000000000000e+01
1.769000000000000000e+03,2.489000000000000000e+03,1.700000000000000000e+01
2.483000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
1.615000000000000000e+03,2.495000000000000000e+03,1.700000000000000000e+01
1.288000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
1.869000000000000000e+03,2.495000000000000000e+03,1.700000000000000000e+01
1.823000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
7.790000000000000000e+02,2.498000000000000000e+03,2.200000000000000000e+01
9.050000000000000000e+02,2.498000000000000000e+03,1.700000000000000000e+01
2.067000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
2.515000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
5.620000000000000000e+02,2.498000000000000000e+03,2.200000000000000000e+01
2.167000000000000000e+03,2.494000000000000000e+03,1.700000000000000000e+01
2.265000000000000000e+03,2.488000000000000000e+03,1.700000000000000000e+01
9.430000000000000000e+02,2.498000000000000000e+03,1.900000000000000000e+01
6.220000000000000000e+02,2.499000000000000000e+03,1.900000000000000000e+01
1.322000000000000000e+03,2.495000000000000000e+03,1.800000000000000000e+01
4.690000000000000000e+02,2.499000000000000000e+03,1.900000000000000000e+01
1.352000000000000000e+03,2.499000000000000000e+03,1.900000000000000000e+01
1.678000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
1.238000000000000000e+03,2.500000000000000000e+03,1.800000000000000000e+01
2.244000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
8.920000000000000000e+02,2.500000000000000000e+03,1.700000000000000000e+01
1.459000000000000000e+03,2.489000000000000000e+03,1.700000000000000000e+01
6.700000000000000000e+02,2.491000000000000000e+03,1.800000000000000000e+01
2.036000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
1.929000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
5.690000000000000000e+02,2.500000000000000000e+03,1.700000000000000000e+01
1.455000000000000000e+03,2.497000000000000000e+03,1.800000000000000000e+01
1.146000000000000000e+03,2.499000000000000000e+03,1.900000000000000000e+01
7.490000000000000000e+02,2.497000000000000000e+03,2.400000000000000000e+01
1.004000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
2.424000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
6.490000000000000000e+02,2.500000000000000000e+03,1.700000000000000000e+01
2.041000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
2.141000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
1.360000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
1.647000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
5.190000000000000000e+02,2.500000000000000000e+03,1.800000000000000000e+01
2.125000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
8.680000000000000000e+02,2.498000000000000000e+03,1.900000000000000000e+01
1.183000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
1.888000000000000000e+03,2.492000000000000000e+03,1.700000000000000000e+01
1.671000000000000000e+03,2.496000000000000000e+03,1.700000000000000000e+01
1.044000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
2.465000000000000000e+03,2.499000000000000000e+03,1.700000000000000000e+01
1.017000000000000000e+03,2.496000000000000000e+03,1.900000000000000000e+01
7.010000000000000000e+02,2.498000000000000000e+03,1.700000000000000000e+01
1.971000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
8.710000000000000000e+02,2.498000000000000000e+03,1.700000000000000000e+01
9.810000000000000000e+02,2.496000000000000000e+03,2.100000000000000000e+01
2.204000000000000000e+03,2.497000000000000000e+03,1.700000000000000000e+01
7.850000000000000000e+02,2.499000000000000000e+03,1.900000000000000000e+01
6.330000000000000000e+02,2.498000000000000000e+03,2.000000000000000000e+01
1.103000000000000000e+03,2.498000000000000000e+03,1.700000000000000000e+01
2.561000000000000000e+03,2.500000000000000000e+03,1.700000000000000000e+01
6.110000000000000000e+02,2.499000000000000000e+03,1.700000000000000000e+01
1.243000000000000000e+03,2.491000000000000000e+03,1.700000000000000000e+01
