1.607660817022101298e+02,2.100371215067630146e+02,5.000502068476271234e+01
1.642685340862885255e+02,2.100148042112505209e+02,5.000000035125869857e+01
1.400560608584634110e+02,2.100171851361849917e+02,6.043582751324564839e+01
1.636828643785015913e+02,2.100000738892323398e+02,5.000000090727240831e+01
1.723459933060547939e+02,2.100008640616498496e+02,5.000000000000000000e+01
1.601172214523102468e+02,2.100032751002867144e+02,5.000530048306706732e+01
1.400000000000000000e+02,2.100000000000000000e+02,5.855583491965056453e+01
1.400000000000000000e+02,2.109875651677117503e+02,6.814405176026167510e+01
1.690291045433074544e+02,2.100000196887286279e+02,5.000000014025950890e+01
1.703227834324900130e+02,2.100000409108953079e+02,5.000000000000001421e+01
1.790939164701752020e+02,2.100000000000000000e+02,5.000000000000000000e+01
1.776563442921511466e+02,2.100079463480717550e+02,5.000000000000000000e+01
1.586700812096105153e+02,2.100062485529078060e+02,5.000000000000000000e+01
1.400000000000000000e+02,2.100019108863942847e+02,6.726464462668232613e+01
1.662995566220764374e+02,2.100001823766260429e+02,5.002494058288274914e+01
1.752654663015903509e+02,2.100011910959986494e+02,5.004922208788347149e+01
1.751102866705769543e+02,2.102365093297087810e+02,5.000502068476271234e+01
1.758362454740539533e+02,2.100010414665159431e+02,5.000002289348095275e+01
1.591649516800530364e+02,2.100000000000000000e+02,5.000000000000000000e+01
1.576224406492020194e+02,2.100021421905958903e+02,5.001057443111827183e+01
1.609412657847781816e+02,2.100019278959892119e+02,5.000001288366257768e+01
1.708351046642138158e+02,2.100003837031383966e+02,5.000000000000000711e+01
1.660137183355925288e+02,2.100000000000000000e+02,5.000000000000000000e+01
1.793492959384817027e+02,2.100000196887286279e+02,5.000000000000000000e+01
1.748655046492183658e+02,2.100000000000000000e+02,5.000000000000000000e+01
1.400000000000000000e+02,2.100778130145862121e+02,7.068984981369598586e+01
1.400000003358519507e+02,2.100004891514491021e+02,6.229612665605147726e+01
1.614869000002531720e+02,2.100012345919171537e+02,5.000000000000000000e+01
1.694621311612137333e+02,2.100000000000000284e+02,5.000000000000000000e+01
1.702778945539447193e+02,2.100000000000000284e+02,5.000000000000000000e+01
1.619327727577075962e+02,2.101118712505815438e+02,5.000000000000000000e+01
1.587919547396627991e+02,2.100019765956965898e+02,5.000000000000000000e+01
1.400000000000000000e+02,2.100060149625507790e+02,8.573900585438614996e+01
1.672662984234318628e+02,2.100000002605568454e+02,5.000000000000000000e+01
1.686504812225608418e+02,2.100000000000000000e+02,5.000000000000000711e+01
1.400000000000000000e+02,2.100000000000000000e+02,9.040944089336389311e+01
1.761499102296759816e+02,2.100079463480717550e+02,5.000000000000000000e+01
1.401548956266962591e+02,2.100000000000000000e+02,8.054557558127842753e+01
1.664918833963340035e+02,2.100000276686504037e+02,5.000000000000000000e+01
1.625011493605427972e+02,2.101118712505815438e+02,5.000000000000000000e+01
